q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
381,Crit22,22,whq-acc-contradictory,whq,acc,contradictory,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형만 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형만 뽑았어.,-79.84033865416501,-11.405762664880715,16.455037234179894
382,Crit22,22,whq-nun-negated,whq,nun,negated,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형은 못 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형은 못 뽑았어.,-95.02457940983464,-11.87807242622933,17.136436184640992
383,Crit22,22,whq-nun-repeated,whq,nun,repeated,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형도 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형도 뽑았어.,-80.78458418124484,-11.540654883034977,16.64964556836556
384,Crit22,22,whq-nun-contradictory,whq,nun,contradictory,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형만 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형만 뽑았어.,-81.87932322727126,-11.697046175324465,16.87527051018982
385,Crit22,22,whq-zero-negated,whq,zero,negated,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형 뽑았어. 토끼 인형은 못 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형 뽑았어.,토끼 인형은 못 뽑았어.,-91.98629719179266,-11.498287148974082,16.588521848542207
386,Crit22,22,whq-zero-repeated,whq,zero,repeated,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형 뽑았어. 토끼 인형도 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형 뽑았어.,토끼 인형도 뽑았어.,-79.15750767432941,-11.308215382047058,16.314306252983584
387,Crit22,22,whq-zero-contradictory,whq,zero,contradictory,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형 뽑았어. 토끼 인형만 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형 뽑았어.,토끼 인형만 뽑았어.,-78.57487923296436,-11.224982747566338,16.194226943978126
388,Crit22,22,linkedq-acc-negated,linkedq,acc,negated,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형은 못 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형은 못 뽑았어.,-92.47476501305798,-11.559345626632247,16.67661061146387
389,Crit22,22,linkedq-acc-repeated,linkedq,acc,repeated,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형도 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형도 뽑았어.,-81.72573837632783,-11.675105482332546,16.843616781216713
390,Crit22,22,linkedq-acc-contradictory,linkedq,acc,contradictory,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형만 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형만 뽑았어.,-80.8393069166497,-11.548472416664243,16.660923885364486
391,Crit22,22,linkedq-nun-negated,linkedq,nun,negated,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형은 못 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형은 못 뽑았어.,-97.26075989728496,-12.15759498716062,17.539701997113145
392,Crit22,22,linkedq-nun-repeated,linkedq,nun,repeated,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형도 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형도 뽑았어.,-82.9680308892801,-11.852575841325729,17.099652388040962
393,Crit22,22,linkedq-nun-contradictory,linkedq,nun,contradictory,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형만 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형만 뽑았어.,-85.90837410981332,-12.272624872830475,17.705655042723073
394,Crit22,22,linkedq-zero-negated,linkedq,zero,negated,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형 뽑았어. 토끼 인형은 못 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형 뽑았어.,토끼 인형은 못 뽑았어.,-91.33742547164616,-11.41717818395577,16.47150634693865
395,Crit22,22,linkedq-zero-repeated,linkedq,zero,repeated,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형 뽑았어. 토끼 인형도 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형 뽑았어.,토끼 인형도 뽑았어.,-79.91214969980632,-11.416021385686618,16.469837439812434
396,Crit22,22,linkedq-zero-contradictory,linkedq,zero,contradictory,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형 뽑았어. 토끼 인형만 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형 뽑았어.,토끼 인형만 뽑았어.,-79.53592823334293,-11.362275461906133,16.392298462106336
397,Crit23,23,whq-acc-negated,whq,acc,negated,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛은 못 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛을 넣었어.,점프슛은 못 넣었어.,-93.61196873362172,-11.701496091702715,16.881690382481093
398,Crit23,23,whq-acc-repeated,whq,acc,repeated,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛도 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛을 넣었어.,점프슛도 넣었어.,-81.11094431484123,-11.587277759263033,16.71690816069176
399,Crit23,23,whq-acc-contradictory,whq,acc,contradictory,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛만 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛을 넣었어.,점프슛만 넣었어.,-77.58738341184926,-11.083911915978465,15.99070475483222
400,Crit23,23,whq-nun-negated,whq,nun,negated,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛은 넣었어. 점프슛은 못 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛은 넣었어.,점프슛은 못 넣었어.,-94.87545047397778,-11.859431309247222,17.109542737614273
401,Crit23,23,whq-nun-repeated,whq,nun,repeated,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛은 넣었어. 점프슛도 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛은 넣었어.,점프슛도 넣었어.,-79.9987594972159,-11.428394213887985,16.48768765770032
402,Crit23,23,whq-nun-contradictory,whq,nun,contradictory,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛은 넣었어. 점프슛만 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛은 넣었어.,점프슛만 넣었어.,-80.48949924690228,-11.498499892414612,16.588828772448842
403,Crit23,23,whq-zero-negated,whq,zero,negated,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛 넣었어. 점프슛은 못 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛 넣었어.,점프슛은 못 넣었어.,-91.9706102588102,-11.496326282351275,16.585692915989636
404,Crit23,23,whq-zero-repeated,whq,zero,repeated,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛 넣었어. 점프슛도 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛 넣었어.,점프슛도 넣었어.,-78.58394761903773,-11.226278231291104,16.1960959319234
405,Crit23,23,whq-zero-contradictory,whq,zero,contradictory,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛 넣었어. 점프슛만 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛 넣었어.,점프슛만 넣었어.,-75.6236143120747,-10.803373473153528,15.585973334589971
406,Crit23,23,linkedq-acc-negated,linkedq,acc,negated,광호: 민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛은 못 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어?,상훈,러닝슛을 넣었어.,점프슛은 못 넣었어.,-95.42572874011289,-11.928216092514111,17.208778203322037
407,Crit23,23,linkedq-acc-repeated,linkedq,acc,repeated,광호: 민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛도 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어?,상훈,러닝슛을 넣었어.,점프슛도 넣었어.,-81.95916361154352,-11.708451944506217,16.89172555682586
408,Crit23,23,linkedq-acc-contradictory,linkedq,acc,contradictory,광호: 민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛만 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어?,상훈,러닝슛을 넣었어.,점프슛만 넣었어.,-80.14571449888226,-11.449387785554608,16.517974979434303
409,Crit23,23,linkedq-nun-negated,linkedq,nun,negated,광호: 민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어? 상훈: 러닝슛은 넣었어. 점프슛은 못 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어?,상훈,러닝슛은 넣었어.,점프슛은 못 넣었어.,-96.58853143361736,-12.07356642920217,17.418474413253442
410,Crit23,23,linkedq-nun-repeated,linkedq,nun,repeated,광호: 민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어? 상훈: 러닝슛은 넣었어. 점프슛도 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어?,상훈,러닝슛은 넣었어.,점프슛도 넣었어.,-80.71608048859139,-11.530868641227341,16.635527005840746
411,Crit23,23,linkedq-nun-contradictory,linkedq,nun,contradictory,광호: 민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어? 상훈: 러닝슛은 넣었어. 점프슛만 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어?,상훈,러닝슛은 넣었어.,점프슛만 넣었어.,-81.26900803708294,-11.609858291011848,16.74948498186641
412,Crit23,23,linkedq-zero-negated,linkedq,zero,negated,광호: 민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어? 상훈: 러닝슛 넣었어. 점프슛은 못 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어?,상훈,러닝슛 넣었어.,점프슛은 못 넣었어.,-94.69256944240901,-11.836571180301126,17.07656254294966
413,Crit23,23,linkedq-zero-repeated,linkedq,zero,repeated,광호: 민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어? 상훈: 러닝슛 넣었어. 점프슛도 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어?,상훈,러닝슛 넣었어.,점프슛도 넣었어.,-79.95922192989609,-11.422745989985156,16.479538993085878
414,Crit23,23,linkedq-zero-contradictory,linkedq,zero,contradictory,광호: 민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어? 상훈: 러닝슛 넣었어. 점프슛만 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 러닝슛이랑 점프슛 중에 뭘 넣었어?,상훈,러닝슛 넣었어.,점프슛만 넣었어.,-78.92130039005296,-11.274471484293281,16.265624099033946
415,Crit24,24,whq-acc-negated,whq,acc,negated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서를 찾았어. 증거는 못 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서를 찾았어.,증거는 못 찾았어.,-78.54357803121246,-11.220511147316065,16.18777578847222
416,Crit24,24,whq-acc-repeated,whq,acc,repeated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서를 찾았어. 증거도 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서를 찾았어.,증거도 찾았어.,-69.87526002869501,-11.645876671449168,16.80144852070418
417,Crit24,24,whq-acc-contradictory,whq,acc,contradictory,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서를 찾았어. 증거만 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서를 찾았어.,증거만 찾았어.,-68.3707408801889,-11.395123480031485,16.43968813495881
418,Crit24,24,whq-nun-negated,whq,nun,negated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서는 찾았어. 증거는 못 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서는 찾았어.,증거는 못 찾았어.,-81.04987344454612,-11.578553349220874,16.704321497589252
419,Crit24,24,whq-nun-repeated,whq,nun,repeated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서는 찾았어. 증거도 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서는 찾았어.,증거도 찾았어.,-70.59481775777846,-11.765802959629744,16.97446558193452
420,Crit24,24,whq-nun-contradictory,whq,nun,contradictory,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서는 찾았어. 증거만 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서는 찾았어.,증거만 찾았어.,-71.798043453134,-11.966340575522333,17.263780205894452
421,Crit24,24,whq-zero-negated,whq,zero,negated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서 찾았어. 증거는 못 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서 찾았어.,증거는 못 찾았어.,-76.69010794906015,-10.955729707008592,15.805776917621191
422,Crit24,24,whq-zero-repeated,whq,zero,repeated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서 찾았어. 증거도 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서 찾았어.,증거도 찾았어.,-67.51280327476981,-11.252133879128301,16.233397746837095
423,Crit24,24,whq-zero-contradictory,whq,zero,contradictory,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서 찾았어. 증거만 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서 찾았어.,증거만 찾았어.,-66.70931267125205,-11.118218778542008,16.040199095321103
424,Crit24,24,linkedq-acc-negated,linkedq,acc,negated,찬우: 선미는 단서랑 증거 중에 뭘 찾았어? 유나: 단서를 찾았어. 증거는 못 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 단서랑 증거 중에 뭘 찾았어?,유나,단서를 찾았어.,증거는 못 찾았어.,-82.06102913152847,-11.723004161646925,16.912719968328698
425,Crit24,24,linkedq-acc-repeated,linkedq,acc,repeated,찬우: 선미는 단서랑 증거 중에 뭘 찾았어? 유나: 단서를 찾았어. 증거도 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 단서랑 증거 중에 뭘 찾았어?,유나,단서를 찾았어.,증거도 찾았어.,-71.17936642337136,-11.863227737228561,17.115019825436043
426,Crit24,24,linkedq-acc-contradictory,linkedq,acc,contradictory,찬우: 선미는 단서랑 증거 중에 뭘 찾았어? 유나: 단서를 찾았어. 증거만 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 단서랑 증거 중에 뭘 찾았어?,유나,단서를 찾았어.,증거만 찾았어.,-70.03297836507461,-11.672163060845769,16.839371764329535
427,Crit24,24,linkedq-nun-negated,linkedq,nun,negated,찬우: 선미는 단서랑 증거 중에 뭘 찾았어? 유나: 단서는 찾았어. 증거는 못 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 단서랑 증거 중에 뭘 찾았어?,유나,단서는 찾았어.,증거는 못 찾았어.,-85.42995756518154,-12.204279652168792,17.607053731805998
428,Crit24,24,linkedq-nun-repeated,linkedq,nun,repeated,찬우: 선미는 단서랑 증거 중에 뭘 찾았어? 유나: 단서는 찾았어. 증거도 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 단서랑 증거 중에 뭘 찾았어?,유나,단서는 찾았어.,증거도 찾았어.,-72.67666240668785,-12.112777067781309,17.475043407081653
429,Crit24,24,linkedq-nun-contradictory,linkedq,nun,contradictory,찬우: 선미는 단서랑 증거 중에 뭘 찾았어? 유나: 단서는 찾았어. 증거만 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 단서랑 증거 중에 뭘 찾았어?,유나,단서는 찾았어.,증거만 찾았어.,-74.84062860637323,-12.473438101062206,17.995367291237894
430,Crit24,24,linkedq-zero-negated,linkedq,zero,negated,찬우: 선미는 단서랑 증거 중에 뭘 찾았어? 유나: 단서 찾았어. 증거는 못 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 단서랑 증거 중에 뭘 찾았어?,유나,단서 찾았어.,증거는 못 찾았어.,-79.7018728021087,-11.385981828872671,16.426499520166452
431,Crit24,24,linkedq-zero-repeated,linkedq,zero,repeated,찬우: 선미는 단서랑 증거 중에 뭘 찾았어? 유나: 단서 찾았어. 증거도 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 단서랑 증거 중에 뭘 찾았어?,유나,단서 찾았어.,증거도 찾았어.,-67.9980557536898,-11.333009292281632,16.350076304323252
432,Crit24,24,linkedq-zero-contradictory,linkedq,zero,contradictory,찬우: 선미는 단서랑 증거 중에 뭘 찾았어? 유나: 단서 찾았어. 증거만 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 단서랑 증거 중에 뭘 찾았어?,유나,단서 찾았어.,증거만 찾았어.,-68.23692592810511,-11.372820988017518,16.407512440330795
433,Fill1,25,whq-acc-negated,whq,acc,negated,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설을 읽었어. 잡지는 안 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설을 읽었어.,잡지는 안 읽었어.,-79.23138424017245,-11.318769177167493,16.329532160866396
434,Fill1,25,whq-acc-repeated,whq,acc,repeated,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설을 읽었어. 잡지도 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설을 읽었어.,잡지도 읽었어.,-86.40034709880985,-14.400057849801641,20.774892048423016
435,Fill1,25,whq-acc-contradictory,whq,acc,contradictory,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설을 읽었어. 잡지만 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설을 읽었어.,잡지만 읽었어.,-78.24912359894827,-13.041520599824713,18.814937095018372
436,Fill1,25,whq-nun-negated,whq,nun,negated,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설은 읽었어. 잡지는 안 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설은 읽었어.,잡지는 안 읽었어.,-80.18912277697517,-11.45558896813931,16.5269213947969
437,Fill1,25,whq-nun-repeated,whq,nun,repeated,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설은 읽었어. 잡지도 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설은 읽었어.,잡지도 읽었어.,-85.79152302001543,-14.298587170002572,20.628500801881266
438,Fill1,25,whq-nun-contradictory,whq,nun,contradictory,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설은 읽었어. 잡지만 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설은 읽었어.,잡지만 읽었어.,-81.00835735113134,-13.501392891855224,19.478392570173032
439,Fill1,25,whq-zero-negated,whq,zero,negated,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설 읽었어. 잡지는 안 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설 읽었어.,잡지는 안 읽었어.,-78.29969039907763,-11.185670057011091,16.13751072027007
