,q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
206,405,Crit23,23,whq-zero-contradictory,whq,zero,contradictory,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛 넣었어. 점프슛만 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛 넣었어.,점프슛만 넣었어.,-81.19079032233626,-11.598684331762325,16.733364366270024
207,415,Crit24,24,whq-acc-negated,whq,acc,negated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서를 찾았어. 증거는 못 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서를 찾았어.,증거는 못 찾았어.,-86.94762993543043,-12.421089990775776,17.91984493212775
208,416,Crit24,24,whq-acc-repeated,whq,acc,repeated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서를 찾았어. 증거도 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서를 찾았어.,증거도 찾았어.,-76.111989132294,-12.685331522049,18.301064878892536
209,417,Crit24,24,whq-acc-contradictory,whq,acc,contradictory,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서를 찾았어. 증거만 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서를 찾았어.,증거만 찾았어.,-72.11227362845602,-12.018712271409337,17.33933659183358
210,418,Crit24,24,whq-nun-negated,whq,nun,negated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서는 찾았어. 증거는 못 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서는 찾았어.,증거는 못 찾았어.,-87.29072453380307,-12.47010350482901,17.990556485788897
211,419,Crit24,24,whq-nun-repeated,whq,nun,repeated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서는 찾았어. 증거도 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서는 찾았어.,증거도 찾았어.,-75.89497880693611,-12.649163134489353,18.24888492552328
212,420,Crit24,24,whq-nun-contradictory,whq,nun,contradictory,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서는 찾았어. 증거만 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서는 찾았어.,증거만 찾았어.,-72.09672566924428,-12.016120944874046,17.335598097891793
213,421,Crit24,24,whq-zero-negated,whq,zero,negated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서 찾았어. 증거는 못 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서 찾았어.,증거는 못 찾았어.,-84.61441622451228,-12.087773746358897,17.438971239259786
214,422,Crit24,24,whq-zero-repeated,whq,zero,repeated,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서 찾았어. 증거도 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서 찾았어.,증거도 찾았어.,-74.19260279525227,-12.365433799208713,17.83955002055918
215,423,Crit24,24,whq-zero-contradictory,whq,zero,contradictory,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다. 찬우: 선미는 뭘 찾았어? 유나: 단서 찾았어. 증거만 찾았어.,찬우는 선미와 유나가 단서와 증거를 찾아야 했다는 것을 알고 있습니다.,찬우,선미는 뭘 찾았어?,유나,단서 찾았어.,증거만 찾았어.,-70.24393644231796,-11.707322740386326,16.890096459641942
216,433,Fill1,25,whq-acc-negated,whq,acc,negated,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설을 읽었어. 잡지는 안 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설을 읽었어.,잡지는 안 읽었어.,-86.9317478734942,-12.418821124784886,17.916571650414255
217,434,Fill1,25,whq-acc-repeated,whq,acc,repeated,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설을 읽었어. 잡지도 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설을 읽었어.,잡지도 읽었어.,-83.07908504795184,-13.84651417465864,19.97629733337876
218,435,Fill1,25,whq-acc-contradictory,whq,acc,contradictory,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설을 읽었어. 잡지만 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설을 읽었어.,잡지만 읽었어.,-81.47301449435021,-13.578835749058369,19.590118996212283
219,436,Fill1,25,whq-nun-negated,whq,nun,negated,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설은 읽었어. 잡지는 안 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설은 읽었어.,잡지는 안 읽었어.,-87.38209926757821,-12.48315703822546,18.00938875368603
220,437,Fill1,25,whq-nun-repeated,whq,nun,repeated,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설은 읽었어. 잡지도 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설은 읽었어.,잡지도 읽었어.,-80.74675163821863,-13.457791939703103,19.41548969272513
221,438,Fill1,25,whq-nun-contradictory,whq,nun,contradictory,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설은 읽었어. 잡지만 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설은 읽었어.,잡지만 읽었어.,-80.77280580054565,-13.462134300090945,19.42175439452242
222,439,Fill1,25,whq-zero-negated,whq,zero,negated,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설 읽었어. 잡지는 안 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설 읽었어.,잡지는 안 읽었어.,-85.70896363384146,-12.244137661977351,17.66455668489651
223,440,Fill1,25,whq-zero-repeated,whq,zero,repeated,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설 읽었어. 잡지도 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설 읽었어.,잡지도 읽었어.,-81.8184614440043,-13.636410240667384,19.67318142973831
224,441,Fill1,25,whq-zero-contradictory,whq,zero,contradictory,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다. 민규: 종현이는 뭘 읽었어? 지훈: 소설 읽었어. 잡지만 읽었어.,민규는 종현이와 지훈이가 소설과 잡지를 읽기로 했다는 것을 알고 있습니다.,민규,종현이는 뭘 읽었어?,지훈,소설 읽었어.,잡지만 읽었어.,-81.08523386726047,-13.514205644543413,19.496877464936414
225,451,Fill2,26,whq-acc-negated,whq,acc,negated,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다. 주환: 영민이는 뭘 가르쳤어? 새롬: 일본어를 가르쳤어. 중국어는 안 가르쳤어.,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다.,주환,영민이는 뭘 가르쳤어?,새롬,일본어를 가르쳤어.,중국어는 안 가르쳤어.,-75.83209314966345,-12.638682191610576,18.23376412120823
226,452,Fill2,26,whq-acc-repeated,whq,acc,repeated,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다. 주환: 영민이는 뭘 가르쳤어? 새롬: 일본어를 가르쳤어. 중국어도 가르쳤어.,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다.,주환,영민이는 뭘 가르쳤어?,새롬,일본어를 가르쳤어.,중국어도 가르쳤어.,-71.78675984344972,-14.357351968689944,20.71328048552638
227,453,Fill2,26,whq-acc-contradictory,whq,acc,contradictory,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다. 주환: 영민이는 뭘 가르쳤어? 새롬: 일본어를 가르쳤어. 중국어만 가르쳤어.,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다.,주환,영민이는 뭘 가르쳤어?,새롬,일본어를 가르쳤어.,중국어만 가르쳤어.,-60.92618834611361,-12.185237669222722,17.579581957441015
228,454,Fill2,26,whq-nun-negated,whq,nun,negated,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다. 주환: 영민이는 뭘 가르쳤어? 새롬: 일본어는 가르쳤어. 중국어는 안 가르쳤어.,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다.,주환,영민이는 뭘 가르쳤어?,새롬,일본어는 가르쳤어.,중국어는 안 가르쳤어.,-76.13238957270929,-12.688731595451548,18.30597014792905
229,455,Fill2,26,whq-nun-repeated,whq,nun,repeated,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다. 주환: 영민이는 뭘 가르쳤어? 새롬: 일본어는 가르쳤어. 중국어도 가르쳤어.,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다.,주환,영민이는 뭘 가르쳤어?,새롬,일본어는 가르쳤어.,중국어도 가르쳤어.,-71.23353220971913,-14.246706441943823,20.553652732793203
230,456,Fill2,26,whq-nun-contradictory,whq,nun,contradictory,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다. 주환: 영민이는 뭘 가르쳤어? 새롬: 일본어는 가르쳤어. 중국어만 가르쳤어.,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다.,주환,영민이는 뭘 가르쳤어?,새롬,일본어는 가르쳤어.,중국어만 가르쳤어.,-61.08246119800618,-12.216492239601235,17.62467277113121
231,457,Fill2,26,whq-zero-negated,whq,zero,negated,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다. 주환: 영민이는 뭘 가르쳤어? 새롬: 일본어 가르쳤어. 중국어는 안 가르쳤어.,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다.,주환,영민이는 뭘 가르쳤어?,새롬,일본어 가르쳤어.,중국어는 안 가르쳤어.,-74.97440324340485,-12.495733873900807,18.02753329214493
232,458,Fill2,26,whq-zero-repeated,whq,zero,repeated,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다. 주환: 영민이는 뭘 가르쳤어? 새롬: 일본어 가르쳤어. 중국어도 가르쳤어.,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다.,주환,영민이는 뭘 가르쳤어?,새롬,일본어 가르쳤어.,중국어도 가르쳤어.,-71.24673002072605,-14.24934600414521,20.55746081609126
233,459,Fill2,26,whq-zero-contradictory,whq,zero,contradictory,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다. 주환: 영민이는 뭘 가르쳤어? 새롬: 일본어 가르쳤어. 중국어만 가르쳤어.,주환이는 영민이와 새롬이가 일본어와 중국어를 가르치기로 했다는 것을 알고 있습니다.,주환,영민이는 뭘 가르쳤어?,새롬,일본어 가르쳤어.,중국어만 가르쳤어.,-60.446718932888906,-12.089343786577782,17.44123632849757
234,469,Fill3,27,whq-acc-negated,whq,acc,negated,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복을 입었어. 반바지는 안 입었어.,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다.,소윤,미영이는 뭘 입었어?,민정,수영복을 입었어.,반바지는 안 입었어.,-84.71732293847904,-12.102474705497006,17.46018024010465
235,470,Fill3,27,whq-acc-repeated,whq,acc,repeated,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복을 입었어. 반바지도 입었어.,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다.,소윤,미영이는 뭘 입었어?,민정,수영복을 입었어.,반바지도 입었어.,-89.21127136044097,-12.744467337205853,18.386379826158255
236,471,Fill3,27,whq-acc-contradictory,whq,acc,contradictory,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복을 입었어. 반바지만 입었어.,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다.,소윤,미영이는 뭘 입었어?,민정,수영복을 입었어.,반바지만 입었어.,-86.33536371657495,-12.333623388082136,17.793657298178232
237,472,Fill3,27,whq-nun-negated,whq,nun,negated,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복은 입었어. 반바지는 안 입었어.,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다.,소윤,미영이는 뭘 입었어?,민정,수영복은 입었어.,반바지는 안 입었어.,-85.46113874052044,-12.208734105788634,17.613480149953215
238,473,Fill3,27,whq-nun-repeated,whq,nun,repeated,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복은 입었어. 반바지도 입었어.,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다.,소윤,미영이는 뭘 입었어?,민정,수영복은 입었어.,반바지도 입었어.,-89.36629639853953,-12.766613771219934,18.418330376683745
239,474,Fill3,27,whq-nun-contradictory,whq,nun,contradictory,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복은 입었어. 반바지만 입었어.,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다.,소윤,미영이는 뭘 입었어?,민정,수영복은 입었어.,반바지만 입었어.,-86.18026481959602,-12.31146640279943,17.761691525389825
240,475,Fill3,27,whq-zero-negated,whq,zero,negated,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복 입었어. 반바지는 안 입었어.,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다.,소윤,미영이는 뭘 입었어?,민정,수영복 입었어.,반바지는 안 입었어.,-83.91925501506452,-11.988465002152074,17.295699006475694
241,476,Fill3,27,whq-zero-repeated,whq,zero,repeated,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복 입었어. 반바지도 입었어.,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다.,소윤,미영이는 뭘 입었어?,민정,수영복 입었어.,반바지도 입었어.,-89.21537242288565,-12.74505320326938,18.38722505222273
242,477,Fill3,27,whq-zero-contradictory,whq,zero,contradictory,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다. 소윤: 미영이는 뭘 입었어? 민정: 수영복 입었어. 반바지만 입었어.,소윤이는 미영이와 민정이가 수영복과 반바지를 입을 수 있었다는 것을 알고 있습니다.,소윤,미영이는 뭘 입었어?,민정,수영복 입었어.,반바지만 입었어.,-86.13630820892834,-12.305186886989762,17.75263209907203
243,487,Fill4,28,whq-acc-negated,whq,acc,negated,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다. 수정: 재호는 뭘 날랐어? 승윤: 식재료를 날랐어. 음식은 안 날랐어.,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다.,수정,재호는 뭘 날랐어?,승윤,식재료를 날랐어.,음식은 안 날랐어.,-86.64903248822544,-12.378433212603635,17.858304209798504
244,488,Fill4,28,whq-acc-repeated,whq,acc,repeated,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다. 수정: 재호는 뭘 날랐어? 승윤: 식재료를 날랐어. 음식도 날랐어.,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다.,수정,재호는 뭘 날랐어?,승윤,식재료를 날랐어.,음식도 날랐어.,-77.33211247849076,-12.888685413081792,18.594442529031024
245,489,Fill4,28,whq-acc-contradictory,whq,acc,contradictory,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다. 수정: 재호는 뭘 날랐어? 승윤: 식재료를 날랐어. 음식만 날랐어.,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다.,수정,재호는 뭘 날랐어?,승윤,식재료를 날랐어.,음식만 날랐어.,-72.79821321836093,-12.133035536393487,17.50427019928445
246,490,Fill4,28,whq-nun-negated,whq,nun,negated,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다. 수정: 재호는 뭘 날랐어? 승윤: 식재료는 날랐어. 음식은 안 날랐어.,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다.,수정,재호는 뭘 날랐어?,승윤,식재료는 날랐어.,음식은 안 날랐어.,-86.11707497665496,-12.30243928237928,17.748668143526167
247,491,Fill4,28,whq-nun-repeated,whq,nun,repeated,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다. 수정: 재호는 뭘 날랐어? 승윤: 식재료는 날랐어. 음식도 날랐어.,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다.,수정,재호는 뭘 날랐어?,승윤,식재료는 날랐어.,음식도 날랐어.,-76.37206665959285,-12.728677776598808,18.363600305372657
248,492,Fill4,28,whq-nun-contradictory,whq,nun,contradictory,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다. 수정: 재호는 뭘 날랐어? 승윤: 식재료는 날랐어. 음식만 날랐어.,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다.,수정,재호는 뭘 날랐어?,승윤,식재료는 날랐어.,음식만 날랐어.,-73.97004700832056,-12.328341168053427,17.78603666553793
249,493,Fill4,28,whq-zero-negated,whq,zero,negated,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다. 수정: 재호는 뭘 날랐어? 승윤: 식재료 날랐어. 음식은 안 날랐어.,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다.,수정,재호는 뭘 날랐어?,승윤,식재료 날랐어.,음식은 안 날랐어.,-85.40737525354776,-12.20105360764968,17.60239953337659
250,494,Fill4,28,whq-zero-repeated,whq,zero,repeated,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다. 수정: 재호는 뭘 날랐어? 승윤: 식재료 날랐어. 음식도 날랐어.,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다.,수정,재호는 뭘 날랐어?,승윤,식재료 날랐어.,음식도 날랐어.,-76.24540179318961,-12.707566965531605,18.333143842936856
251,495,Fill4,28,whq-zero-contradictory,whq,zero,contradictory,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다. 수정: 재호는 뭘 날랐어? 승윤: 식재료 날랐어. 음식만 날랐어.,수정이는 재호와 승윤이가 식재료와 음식을 날라야 했다는 것을 알고 있습니다.,수정,재호는 뭘 날랐어?,승윤,식재료 날랐어.,음식만 날랐어.,-71.41672898435169,-11.902788164058617,17.172093457039214
252,505,Fill5,29,whq-acc-negated,whq,acc,negated,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다. 이준: 형수는 뭘 썼어? 도윤: 드라이버를 썼어. 드릴은 안 썼어.,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다.,이준,형수는 뭘 썼어?,도윤,드라이버를 썼어.,드릴은 안 썼어.,-71.74742524069248,-11.95790420678208,17.251609098549782
253,506,Fill5,29,whq-acc-repeated,whq,acc,repeated,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다. 이준: 형수는 뭘 썼어? 도윤: 드라이버를 썼어. 드릴도 썼어.,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다.,이준,형수는 뭘 썼어?,도윤,드라이버를 썼어.,드릴도 썼어.,-59.90727149976988,-11.981454299953976,17.285584701181346
254,507,Fill5,29,whq-acc-contradictory,whq,acc,contradictory,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다. 이준: 형수는 뭘 썼어? 도윤: 드라이버를 썼어. 드릴만 썼어.,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다.,이준,형수는 뭘 썼어?,도윤,드라이버를 썼어.,드릴만 썼어.,-58.07157280253018,-11.614314560506036,16.75591401976654
255,508,Fill5,29,whq-nun-negated,whq,nun,negated,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다. 이준: 형수는 뭘 썼어? 도윤: 드라이버는 썼어. 드릴은 안 썼어.,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다.,이준,형수는 뭘 썼어?,도윤,드라이버는 썼어.,드릴은 안 썼어.,-71.79743889721496,-11.966239816202494,17.263634840923398
256,509,Fill5,29,whq-nun-repeated,whq,nun,repeated,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다. 이준: 형수는 뭘 썼어? 도윤: 드라이버는 썼어. 드릴도 썼어.,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다.,이준,형수는 뭘 썼어?,도윤,드라이버는 썼어.,드릴도 썼어.,-59.05697861423866,-11.811395722847733,17.040242035329534
257,510,Fill5,29,whq-nun-contradictory,whq,nun,contradictory,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다. 이준: 형수는 뭘 썼어? 도윤: 드라이버는 썼어. 드릴만 썼어.,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다.,이준,형수는 뭘 썼어?,도윤,드라이버는 썼어.,드릴만 썼어.,-58.66543493539511,-11.73308698707902,16.927266410577733
258,511,Fill5,29,whq-zero-negated,whq,zero,negated,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다. 이준: 형수는 뭘 썼어? 도윤: 드라이버 썼어. 드릴은 안 썼어.,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다.,이준,형수는 뭘 썼어?,도윤,드라이버 썼어.,드릴은 안 썼어.,-71.45435065004892,-11.90905844167482,17.18113955546111
259,512,Fill5,29,whq-zero-repeated,whq,zero,repeated,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다. 이준: 형수는 뭘 썼어? 도윤: 드라이버 썼어. 드릴도 썼어.,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다.,이준,형수는 뭘 썼어?,도윤,드라이버 썼어.,드릴도 썼어.,-59.07698300562751,-11.815396601125505,17.046014082580076
260,513,Fill5,29,whq-zero-contradictory,whq,zero,contradictory,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다. 이준: 형수는 뭘 썼어? 도윤: 드라이버 썼어. 드릴만 썼어.,이준이는 형수와 도윤이가 드라이버와 드릴을 쓸 수 있었다는 것을 알고 있습니다.,이준,형수는 뭘 썼어?,도윤,드라이버 썼어.,드릴만 썼어.,-57.40088138463152,-11.480176276926304,16.5623933832527
261,523,Fill6,30,whq-acc-negated,whq,acc,negated,혜령이는 도완이와 하솔이가 초상화와 풍경화를 배울 수 있었다는 것을 알고 있습니다. 혜령: 도완이는 뭘 배웠어? 하솔: 초상화를 배웠어. 풍경화는 안 배웠어.,혜령이는 도완이와 하솔이가 초상화와 풍경화를 배울 수 있었다는 것을 알고 있습니다.,혜령,도완이는 뭘 배웠어?,하솔,초상화를 배웠어.,풍경화는 안 배웠어.,-93.38807974612072,-13.341154249445816,19.2472170754102
262,524,Fill6,30,whq-acc-repeated,whq,acc,repeated,혜령이는 도완이와 하솔이가 초상화와 풍경화를 배울 수 있었다는 것을 알고 있습니다. 혜령: 도완이는 뭘 배웠어? 하솔: 초상화를 배웠어. 풍경화도 배웠어.,혜령이는 도완이와 하솔이가 초상화와 풍경화를 배울 수 있었다는 것을 알고 있습니다.,혜령,도완이는 뭘 배웠어?,하솔,초상화를 배웠어.,풍경화도 배웠어.,-78.70727180185337,-13.117878633642228,18.925098451738933
263,525,Fill6,30,whq-acc-contradictory,whq,acc,contradictory,혜령이는 도완이와 하솔이가 초상화와 풍경화를 배울 수 있었다는 것을 알고 있습니다. 혜령: 도완이는 뭘 배웠어? 하솔: 초상화를 배웠어. 풍경화만 배웠어.,혜령이는 도완이와 하솔이가 초상화와 풍경화를 배울 수 있었다는 것을 알고 있습니다.,혜령,도완이는 뭘 배웠어?,하솔,초상화를 배웠어.,풍경화만 배웠어.,-78.06554707186694,-13.010924511977825,18.770796270811065
