,q_id,item_id,scenario_id,condition,qform,ws,prompt_no_ws,prompt_ws,ws_description,speakerA,qud,speakerB,acc_response,null_response,nun_response,verbatim_response,vb_one_response,vb_both_response,acc_no_ws,acc_ws,null_no_ws,null_ws,nun_no_ws,nun_ws,verbatim_no_ws,verbatim_ws,vb_one_no_ws,vb_one_ws,vb_both_no_ws,vb_both_ws,acc_no_ws_logprob,acc_ws_logprob,null_no_ws_logprob,null_ws_logprob,nun_no_ws_logprob,nun_ws_logprob,verbatim_no_ws_logprob,verbatim_ws_logprob,vb_one_no_ws_logprob,vb_one_ws_logprob,vb_both_no_ws_logprob,vb_both_ws_logprob
264,265,Crit34,34,WhQ-One,WhQ,One,이찬: 소미는 뭘 붙였어? 민호: ,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: ,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다.,이찬,소미는 뭘 붙였어?,민호,단체 사진을 붙였어.,단체 사진 붙였어.,단체 사진은 붙였어.,단체 사진만 붙였어.,단체 사진만 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진을 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진을 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진은 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진은 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,-0.8057108623533609,-0.22938943791619132,-1.01733358467,-0.5678859376067332,-1.1316642460367972,-0.5511651936468001,-1.0306586372021938,-0.11153457791784166,-1.0300069613683187,-0.11153457791784166,-1.0379321484956752,-0.5831933592769476
265,266,Crit34,34,WhQ-Both,WhQ,Both,이찬: 소미는 뭘 붙였어? 민호: ,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: ,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다.,이찬,소미는 뭘 붙였어?,민호,단체 사진을 붙였어.,단체 사진 붙였어.,단체 사진은 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,단체 사진만 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진을 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진을 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진은 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진은 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,-0.8057108623533609,-0.651543160714349,-1.0176437899657618,-0.9122163565966681,-1.1316642460367972,-0.8822688894713054,-1.0379321484956752,-0.2978922969323257,-1.0290022706973188,-0.6478491228058346,-1.0379321484956752,-0.2978922969323257
266,267,Crit34,34,LinkedWhQ-One,LinkedWhQ,One,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: ,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: ,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다.,이찬,소미는 단체 사진이랑 달력 중에 뭘 붙였어?,민호,단체 사진을 붙였어.,단체 사진 붙였어.,단체 사진은 붙였어.,단체 사진만 붙였어.,단체 사진만 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진을 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진을 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진은 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진은 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,-0.16425730083633217,-0.33509253644158915,-0.2650838483594905,-0.46609600193613815,-0.46881324287659565,-0.5272135627444435,-0.34156066109700833,-0.09139202223010624,-0.34121313439268747,-0.09127921767756415,-0.2825896867417175,-0.3729753206122133
267,268,Crit34,34,LinkedWhQ-Both,LinkedWhQ,Both,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: ,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: ,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다.,이찬,소미는 단체 사진이랑 달력 중에 뭘 붙였어?,민호,단체 사진을 붙였어.,단체 사진 붙였어.,단체 사진은 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,단체 사진만 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진을 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진을 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진은 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진은 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 중에 뭘 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,-0.16402495674769563,-0.8576138246744697,-0.2650838483594905,-0.8733224510622761,-0.46881324287659565,-0.9926184589122087,-0.2825896867417175,-0.24618270318546004,-0.34121313439268747,-0.6915294727075124,-0.2825896867417175,-0.24618270318546004
268,269,Crit34,34,DQ-One,DQ,One,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: ,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: ,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다.,이찬,소미는 단체 사진이나 달력 붙였어?,민호,단체 사진을 붙였어.,단체 사진 붙였어.,단체 사진은 붙였어.,단체 사진만 붙였어.,단체 사진만 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진을 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진을 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진은 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진은 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,-0.531477043485274,-0.48020136966831733,-0.4833205130659667,-0.26843398021011905,-0.4535760975617392,-0.5110831495310869,-0.4028403130528333,-0.06527889078209584,-0.40193073917315,-0.06527889078209584,-0.4927493664287125,-0.4932550832422574
269,270,Crit34,34,DQ-Both,DQ,Both,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: ,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: ,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다.,이찬,소미는 단체 사진이나 달력 붙였어?,민호,단체 사진을 붙였어.,단체 사진 붙였어.,단체 사진은 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,단체 사진만 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진을 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진을 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진은 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진은 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이나 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,-0.5329679294194782,-1.0771428163207044,-0.4839867497506048,-1.0336798416160096,-0.4532170055057827,-1.1802270491134434,-0.4927493664287125,-0.44650915750631004,-0.4028403130528333,-0.8094265551237166,-0.4927493664287125,-0.44650915750631004
270,271,Crit34,34,CQ-One,CQ,One,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: ,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: ,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다.,이찬,소미는 단체 사진이랑 달력 붙였어?,민호,단체 사진을 붙였어.,단체 사진 붙였어.,단체 사진은 붙였어.,단체 사진만 붙였어.,단체 사진만 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진을 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진을 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진은 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진은 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력 중에 단체 사진만 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,-0.6275661584913043,-0.5538543345583303,-0.5722336501531904,-0.40454117011780955,-0.49000220522482607,-0.6012584176304347,-0.4687132986474833,-0.14715153669666667,-0.4687132986474833,-0.14715153669666667,-0.5578952681686411,-0.40291653540899997
271,272,Crit34,34,CQ-Both,CQ,Both,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: ,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: ,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다.,이찬,소미는 단체 사진이랑 달력 붙였어?,민호,단체 사진을 붙였어.,단체 사진 붙였어.,단체 사진은 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,단체 사진만 붙였어.,단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진을 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진을 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진은 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진은 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진만 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진만 붙였어.,이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,민호는 소미가 단체 사진과 달력을 둘 다 붙였다고 답하려고 합니다. 이찬: 소미는 단체 사진이랑 달력 붙였어? 민호: 단체 사진이랑 달력을 둘 다 붙였어.,-0.6275661584913043,-1.3490188655441306,-0.5722336501531904,-1.2343405349548096,-0.49000220522482607,-1.3003398066342609,-0.557895237993641,-0.5793374047748476,-0.4687133403141499,-0.9981621733170001,-0.5578999346798159,-0.5793374047748476
272,273,Crit35,35,WhQ-One,WhQ,One,기웅: 인혜는 뭘 남겼어? 여진: ,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: ,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다.,기웅,인혜는 뭘 남겼어?,여진,별점을 남겼어.,별점 남겼어.,별점은 남겼어.,별점만 남겼어.,별점만 남겼어.,별점이랑 후기를 둘 다 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점을 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점을 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점은 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점은 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점만 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점만 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점만 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점만 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점이랑 후기를 둘 다 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점이랑 후기를 둘 다 남겼어.,-0.9327937816333333,-0.40862102499731384,-1.1658185370570406,-0.9082595947346657,-1.2854631805507029,-0.8017225870847027,-0.9944568940311579,-0.11192435779278158,-0.9944568940311579,-0.11192435779278158,-0.9643417787126757,-0.6251094795861863
273,274,Crit35,35,WhQ-Both,WhQ,Both,기웅: 인혜는 뭘 남겼어? 여진: ,여진이는 인혜가 별점과 후기를 둘 다 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: ,여진이는 인혜가 별점과 후기를 둘 다 남겼다고 답하려고 합니다.,기웅,인혜는 뭘 남겼어?,여진,별점을 남겼어.,별점 남겼어.,별점은 남겼어.,별점이랑 후기를 둘 다 남겼어.,별점만 남겼어.,별점이랑 후기를 둘 다 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점을 남겼어.,여진이는 인혜가 별점과 후기를 둘 다 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점을 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점 남겼어.,여진이는 인혜가 별점과 후기를 둘 다 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점은 남겼어.,여진이는 인혜가 별점과 후기를 둘 다 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점은 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점이랑 후기를 둘 다 남겼어.,여진이는 인혜가 별점과 후기를 둘 다 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점이랑 후기를 둘 다 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점만 남겼어.,여진이는 인혜가 별점과 후기를 둘 다 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점만 남겼어.,기웅: 인혜는 뭘 남겼어? 여진: 별점이랑 후기를 둘 다 남겼어.,여진이는 인혜가 별점과 후기를 둘 다 남겼다고 답하려고 합니다. 기웅: 인혜는 뭘 남겼어? 여진: 별점이랑 후기를 둘 다 남겼어.,-0.9342354040888886,-0.8075594548503778,-1.1651350188757905,-1.0704477232743,-1.283833471861814,-1.3865047271893778,-0.9644973945438378,-0.35593208530764997,-0.9944568940311579,-0.6566948112092,-0.9644973945438378,-0.35593208530764997
274,275,Crit35,35,LinkedWhQ-One,LinkedWhQ,One,기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: ,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: ,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다.,기웅,인혜는 별점이랑 후기 중에 뭘 남겼어?,여진,별점을 남겼어.,별점 남겼어.,별점은 남겼어.,별점만 남겼어.,별점만 남겼어.,별점이랑 후기를 둘 다 남겼어.,기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점을 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점을 남겼어.,기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점 남겼어.,기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점은 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점은 남겼어.,기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점만 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점만 남겼어.,기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점만 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점만 남겼어.,기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점이랑 후기를 둘 다 남겼어.,여진이는 인혜가 별점과 후기 중에 별점만 남겼다고 답하려고 합니다. 기웅: 인혜는 별점이랑 후기 중에 뭘 남겼어? 여진: 별점이랑 후기를 둘 다 남겼어.,-0.3715422923841667,-0.5707912689996443,-0.5656744534706875,-0.8659537253831,-0.6652952432127779,-1.0686201233509776,-0.2992111449248237,-0.10389859025062262,-0.29864057793592896,-0.10389859025062262,-0.3527102676409744,-0.42736533802420534
