Unnamed: 0,q_id,item_id,scenario_id,condition,qform,ws,prompt_no_ws,prompt_ws,ws_description,speakerA,qud,speakerB,acc_response,null_response,nun_response,verbatim_response,vb_one_response,vb_both_response,acc_no_ws,acc_ws,null_no_ws,null_ws,nun_no_ws,nun_ws,verbatim_no_ws,verbatim_ws,vb_one_no_ws,vb_one_ws,vb_both_no_ws,vb_both_ws,acc_no_ws_logprob,acc_ws_logprob,null_no_ws_logprob,null_ws_logprob,nun_no_ws_logprob,nun_ws_logprob,verbatim_no_ws_logprob,verbatim_ws_logprob,vb_one_no_ws_logprob,vb_one_ws_logprob,vb_both_no_ws_logprob,vb_both_ws_logprob
296,297,Crit38,38,WhQ-One,WhQ,One,재경: 가람이는 뭘 닦았어? 은아: ,은아는 가람이가 창문과 바닥 중에 창문만 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: ,은아는 가람이가 창문과 바닥 중에 창문만 닦았다고 답하려고 합니다.,재경,가람이는 뭘 닦았어?,은아,창문을 닦았어.,창문 닦았어.,창문은 닦았어.,창문만 닦았어.,창문만 닦았어.,창문이랑 바닥을 둘 다 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문을 닦았어.,은아는 가람이가 창문과 바닥 중에 창문만 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문을 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문 닦았어.,은아는 가람이가 창문과 바닥 중에 창문만 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문은 닦았어.,은아는 가람이가 창문과 바닥 중에 창문만 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문은 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문만 닦았어.,은아는 가람이가 창문과 바닥 중에 창문만 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문만 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문만 닦았어.,은아는 가람이가 창문과 바닥 중에 창문만 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문만 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문이랑 바닥을 둘 다 닦았어.,은아는 가람이가 창문과 바닥 중에 창문만 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문이랑 바닥을 둘 다 닦았어.,-12.878860096135124,-12.50172975471314,-11.945315477326776,-11.729627330395129,-12.095949223449692,-11.64123164574058,-12.814812808989942,-12.42314402284295,-12.814812808989942,-12.42314402284295,-11.320169510841223,-11.13065323087882
297,298,Crit38,38,WhQ-Both,WhQ,Both,재경: 가람이는 뭘 닦았어? 은아: ,은아는 가람이가 창문과 바닥을 둘 다 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: ,은아는 가람이가 창문과 바닥을 둘 다 닦았다고 답하려고 합니다.,재경,가람이는 뭘 닦았어?,은아,창문을 닦았어.,창문 닦았어.,창문은 닦았어.,창문이랑 바닥을 둘 다 닦았어.,창문만 닦았어.,창문이랑 바닥을 둘 다 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문을 닦았어.,은아는 가람이가 창문과 바닥을 둘 다 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문을 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문 닦았어.,은아는 가람이가 창문과 바닥을 둘 다 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문은 닦았어.,은아는 가람이가 창문과 바닥을 둘 다 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문은 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문이랑 바닥을 둘 다 닦았어.,은아는 가람이가 창문과 바닥을 둘 다 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문이랑 바닥을 둘 다 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문만 닦았어.,은아는 가람이가 창문과 바닥을 둘 다 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문만 닦았어.,재경: 가람이는 뭘 닦았어? 은아: 창문이랑 바닥을 둘 다 닦았어.,은아는 가람이가 창문과 바닥을 둘 다 닦았다고 답하려고 합니다. 재경: 가람이는 뭘 닦았어? 은아: 창문이랑 바닥을 둘 다 닦았어.,-12.878860096135124,-12.662425441757463,-11.945315477326776,-11.95046609741052,-12.095949223449692,-11.680241514724612,-11.320169510841223,-11.14379913832709,-12.814812808989942,-12.813446355727296,-11.320169510841223,-11.14379913832709
304,305,Crit39,39,WhQ-One,WhQ,One,도영: 채원이는 뭘 썼어? 덕환: ,덕환이는 채원이가 모자와 선글라스 중에 모자만 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: ,덕환이는 채원이가 모자와 선글라스 중에 모자만 썼다고 답하려고 합니다.,도영,채원이는 뭘 썼어?,덕환,모자를 썼어.,모자 썼어.,모자는 썼어.,모자만 썼어.,모자만 썼어.,모자랑 선글라스를 둘 다 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자를 썼어.,덕환이는 채원이가 모자와 선글라스 중에 모자만 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자를 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자 썼어.,덕환이는 채원이가 모자와 선글라스 중에 모자만 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자는 썼어.,덕환이는 채원이가 모자와 선글라스 중에 모자만 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자는 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자만 썼어.,덕환이는 채원이가 모자와 선글라스 중에 모자만 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자만 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자만 썼어.,덕환이는 채원이가 모자와 선글라스 중에 모자만 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자만 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자랑 선글라스를 둘 다 썼어.,덕환이는 채원이가 모자와 선글라스 중에 모자만 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자랑 선글라스를 둘 다 썼어.,-11.574919587236648,-11.671348641576746,-11.081421823110684,-10.905967628018034,-12.411070105332866,-13.0676325296929,-11.438043008598545,-11.645842663164776,-11.438043008598545,-11.645842663164776,-10.851371946557096,-11.005436315967286
305,306,Crit39,39,WhQ-Both,WhQ,Both,도영: 채원이는 뭘 썼어? 덕환: ,덕환이는 채원이가 모자와 선글라스를 둘 다 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: ,덕환이는 채원이가 모자와 선글라스를 둘 다 썼다고 답하려고 합니다.,도영,채원이는 뭘 썼어?,덕환,모자를 썼어.,모자 썼어.,모자는 썼어.,모자랑 선글라스를 둘 다 썼어.,모자만 썼어.,모자랑 선글라스를 둘 다 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자를 썼어.,덕환이는 채원이가 모자와 선글라스를 둘 다 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자를 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자 썼어.,덕환이는 채원이가 모자와 선글라스를 둘 다 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자는 썼어.,덕환이는 채원이가 모자와 선글라스를 둘 다 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자는 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자랑 선글라스를 둘 다 썼어.,덕환이는 채원이가 모자와 선글라스를 둘 다 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자랑 선글라스를 둘 다 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자만 썼어.,덕환이는 채원이가 모자와 선글라스를 둘 다 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자만 썼어.,도영: 채원이는 뭘 썼어? 덕환: 모자랑 선글라스를 둘 다 썼어.,덕환이는 채원이가 모자와 선글라스를 둘 다 썼다고 답하려고 합니다. 도영: 채원이는 뭘 썼어? 덕환: 모자랑 선글라스를 둘 다 썼어.,-11.574919587236648,-12.13606794260716,-11.081421823110684,-11.331966033416387,-12.411070105332866,-13.15682651838616,-10.851371946557096,-11.425616274912883,-11.438043008598545,-12.204066664652268,-10.851371946557096,-11.425616274912883
312,313,Crit40,40,WhQ-One,WhQ,One,예진: 다은이는 뭘 골랐어? 수연: ,수연이는 다은이가 피자와 음료수 중에 피자만 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: ,수연이는 다은이가 피자와 음료수 중에 피자만 골랐다고 답하려고 합니다.,예진,다은이는 뭘 골랐어?,수연,피자를 골랐어.,피자 골랐어.,피자는 골랐어.,피자만 골랐어.,피자만 골랐어.,피자랑 음료수를 둘 다 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자를 골랐어.,수연이는 다은이가 피자와 음료수 중에 피자만 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자를 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자 골랐어.,수연이는 다은이가 피자와 음료수 중에 피자만 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자는 골랐어.,수연이는 다은이가 피자와 음료수 중에 피자만 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자는 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자만 골랐어.,수연이는 다은이가 피자와 음료수 중에 피자만 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자만 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자만 골랐어.,수연이는 다은이가 피자와 음료수 중에 피자만 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자만 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자랑 음료수를 둘 다 골랐어.,수연이는 다은이가 피자와 음료수 중에 피자만 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자랑 음료수를 둘 다 골랐어.,-12.723792909795076,-11.735337083547062,-12.04540147802886,-11.078092355508325,-13.628816393807956,-12.794638480249134,-11.488716473872293,-11.364438143177646,-11.488716473872293,-11.364438143177646,-11.546859197860645,-10.883988027489409
313,314,Crit40,40,WhQ-Both,WhQ,Both,예진: 다은이는 뭘 골랐어? 수연: ,수연이는 다은이가 피자와 음료수를 둘 다 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: ,수연이는 다은이가 피자와 음료수를 둘 다 골랐다고 답하려고 합니다.,예진,다은이는 뭘 골랐어?,수연,피자를 골랐어.,피자 골랐어.,피자는 골랐어.,피자랑 음료수를 둘 다 골랐어.,피자만 골랐어.,피자랑 음료수를 둘 다 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자를 골랐어.,수연이는 다은이가 피자와 음료수를 둘 다 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자를 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자 골랐어.,수연이는 다은이가 피자와 음료수를 둘 다 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자는 골랐어.,수연이는 다은이가 피자와 음료수를 둘 다 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자는 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자랑 음료수를 둘 다 골랐어.,수연이는 다은이가 피자와 음료수를 둘 다 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자랑 음료수를 둘 다 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자만 골랐어.,수연이는 다은이가 피자와 음료수를 둘 다 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자만 골랐어.,예진: 다은이는 뭘 골랐어? 수연: 피자랑 음료수를 둘 다 골랐어.,수연이는 다은이가 피자와 음료수를 둘 다 골랐다고 답하려고 합니다. 예진: 다은이는 뭘 골랐어? 수연: 피자랑 음료수를 둘 다 골랐어.,-12.477546224745216,-12.152245978155978,-11.806679275462878,-11.56239182585766,-13.499300714295847,-13.377459450161572,-11.369069164017558,-11.100423756308407,-11.260319886461676,-11.803384715144151,-11.369069164017558,-11.100423756308407
320,321,Crit41,41,WhQ-One,WhQ,One,은빈: 상호는 뭘 심었어? 윤석: ,윤석이는 상호가 장미와 국화 중에 장미만 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: ,윤석이는 상호가 장미와 국화 중에 장미만 심었다고 답하려고 합니다.,은빈,상호는 뭘 심었어?,윤석,장미를 심었어.,장미 심었어.,장미는 심었어.,장미만 심었어.,장미만 심었어.,장미랑 국화를 둘 다 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미를 심었어.,윤석이는 상호가 장미와 국화 중에 장미만 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미를 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미 심었어.,윤석이는 상호가 장미와 국화 중에 장미만 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미는 심었어.,윤석이는 상호가 장미와 국화 중에 장미만 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미는 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미만 심었어.,윤석이는 상호가 장미와 국화 중에 장미만 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미만 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미만 심었어.,윤석이는 상호가 장미와 국화 중에 장미만 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미만 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미랑 국화를 둘 다 심었어.,윤석이는 상호가 장미와 국화 중에 장미만 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미랑 국화를 둘 다 심었어.,-11.523901356371873,-11.936172149263871,-10.734263922958656,-10.968930855031612,-10.605418842947309,-10.937843916992987,-10.876321905575166,-11.604936621750468,-10.876321905575166,-11.604936621750468,-10.71934514299882,-11.39486721645513
321,322,Crit41,41,WhQ-Both,WhQ,Both,은빈: 상호는 뭘 심었어? 윤석: ,윤석이는 상호가 장미와 국화를 둘 다 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: ,윤석이는 상호가 장미와 국화를 둘 다 심었다고 답하려고 합니다.,은빈,상호는 뭘 심었어?,윤석,장미를 심었어.,장미 심었어.,장미는 심었어.,장미랑 국화를 둘 다 심었어.,장미만 심었어.,장미랑 국화를 둘 다 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미를 심었어.,윤석이는 상호가 장미와 국화를 둘 다 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미를 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미 심었어.,윤석이는 상호가 장미와 국화를 둘 다 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미는 심었어.,윤석이는 상호가 장미와 국화를 둘 다 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미는 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미랑 국화를 둘 다 심었어.,윤석이는 상호가 장미와 국화를 둘 다 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미랑 국화를 둘 다 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미만 심었어.,윤석이는 상호가 장미와 국화를 둘 다 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미만 심었어.,은빈: 상호는 뭘 심었어? 윤석: 장미랑 국화를 둘 다 심었어.,윤석이는 상호가 장미와 국화를 둘 다 심었다고 답하려고 합니다. 은빈: 상호는 뭘 심었어? 윤석: 장미랑 국화를 둘 다 심었어.,-11.523901356371873,-12.026235722784437,-10.734263922958656,-11.03647705644916,-10.605418842947309,-11.149790093620046,-10.71934514299882,-11.385230613899015,-10.876321905575166,-11.60695826605761,-10.71934514299882,-11.385230613899015
328,329,Crit42,42,WhQ-One,WhQ,One,보람: 동현이는 뭘 빚었어? 연아: ,연아는 동현이가 송편과 만두 중에 송편만 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: ,연아는 동현이가 송편과 만두 중에 송편만 빚었다고 답하려고 합니다.,보람,동현이는 뭘 빚었어?,연아,송편을 빚었어.,송편 빚었어.,송편은 빚었어.,송편만 빚었어.,송편만 빚었어.,송편이랑 만두를 둘 다 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편을 빚었어.,연아는 동현이가 송편과 만두 중에 송편만 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편을 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편 빚었어.,연아는 동현이가 송편과 만두 중에 송편만 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편은 빚었어.,연아는 동현이가 송편과 만두 중에 송편만 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편은 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편만 빚었어.,연아는 동현이가 송편과 만두 중에 송편만 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편만 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편만 빚었어.,연아는 동현이가 송편과 만두 중에 송편만 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편만 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편이랑 만두를 둘 다 빚었어.,연아는 동현이가 송편과 만두 중에 송편만 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편이랑 만두를 둘 다 빚었어.,-13.069681481930408,-13.197931661227566,-12.753554724953077,-12.909713741705492,-12.193881970897456,-12.558948895124388,-12.484578839367062,-13.03780820946658,-12.484578839367062,-13.03780820946658,-11.501146830679415,-11.565141821389735
329,330,Crit42,42,WhQ-Both,WhQ,Both,보람: 동현이는 뭘 빚었어? 연아: ,연아는 동현이가 송편과 만두를 둘 다 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: ,연아는 동현이가 송편과 만두를 둘 다 빚었다고 답하려고 합니다.,보람,동현이는 뭘 빚었어?,연아,송편을 빚었어.,송편 빚었어.,송편은 빚었어.,송편이랑 만두를 둘 다 빚었어.,송편만 빚었어.,송편이랑 만두를 둘 다 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편을 빚었어.,연아는 동현이가 송편과 만두를 둘 다 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편을 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편 빚었어.,연아는 동현이가 송편과 만두를 둘 다 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편은 빚었어.,연아는 동현이가 송편과 만두를 둘 다 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편은 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편이랑 만두를 둘 다 빚었어.,연아는 동현이가 송편과 만두를 둘 다 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편이랑 만두를 둘 다 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편만 빚었어.,연아는 동현이가 송편과 만두를 둘 다 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편만 빚었어.,보람: 동현이는 뭘 빚었어? 연아: 송편이랑 만두를 둘 다 빚었어.,연아는 동현이가 송편과 만두를 둘 다 빚었다고 답하려고 합니다. 보람: 동현이는 뭘 빚었어? 연아: 송편이랑 만두를 둘 다 빚었어.,-13.069681481930408,-13.359640174741942,-12.753554724953077,-13.204478096038676,-12.193881970897456,-12.886769523934362,-11.501146830679415,-11.83040410165156,-12.484578839367062,-13.243771757043833,-11.501146830679415,-11.83040410165156
336,337,Crit43,43,WhQ-One,WhQ,One,아름: 호섭이는 뭘 담갔어? 석현: ,석현이는 호섭이가 배추김치와 깍두기 중에 배추김치만 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: ,석현이는 호섭이가 배추김치와 깍두기 중에 배추김치만 담갔다고 답하려고 합니다.,아름,호섭이는 뭘 담갔어?,석현,배추김치를 담갔어.,배추김치 담갔어.,배추김치는 담갔어.,배추김치만 담갔어.,배추김치만 담갔어.,배추김치랑 깍두기를 둘 다 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치를 담갔어.,석현이는 호섭이가 배추김치와 깍두기 중에 배추김치만 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치를 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치 담갔어.,석현이는 호섭이가 배추김치와 깍두기 중에 배추김치만 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치는 담갔어.,석현이는 호섭이가 배추김치와 깍두기 중에 배추김치만 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치는 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치만 담갔어.,석현이는 호섭이가 배추김치와 깍두기 중에 배추김치만 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치만 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치만 담갔어.,석현이는 호섭이가 배추김치와 깍두기 중에 배추김치만 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치만 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치랑 깍두기를 둘 다 담갔어.,석현이는 호섭이가 배추김치와 깍두기 중에 배추김치만 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치랑 깍두기를 둘 다 담갔어.,-12.498465753813898,-12.168738236231563,-11.75707357204784,-11.477630523431486,-11.674766528645325,-11.461685513571066,-12.018177666373616,-11.91153341742197,-12.018177666373616,-11.91153341742197,-12.441863399484362,-12.05704712024402
337,338,Crit43,43,WhQ-Both,WhQ,Both,아름: 호섭이는 뭘 담갔어? 석현: ,석현이는 호섭이가 배추김치와 깍두기를 둘 다 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: ,석현이는 호섭이가 배추김치와 깍두기를 둘 다 담갔다고 답하려고 합니다.,아름,호섭이는 뭘 담갔어?,석현,배추김치를 담갔어.,배추김치 담갔어.,배추김치는 담갔어.,배추김치랑 깍두기를 둘 다 담갔어.,배추김치만 담갔어.,배추김치랑 깍두기를 둘 다 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치를 담갔어.,석현이는 호섭이가 배추김치와 깍두기를 둘 다 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치를 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치 담갔어.,석현이는 호섭이가 배추김치와 깍두기를 둘 다 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치는 담갔어.,석현이는 호섭이가 배추김치와 깍두기를 둘 다 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치는 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치랑 깍두기를 둘 다 담갔어.,석현이는 호섭이가 배추김치와 깍두기를 둘 다 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치랑 깍두기를 둘 다 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치만 담갔어.,석현이는 호섭이가 배추김치와 깍두기를 둘 다 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치만 담갔어.,아름: 호섭이는 뭘 담갔어? 석현: 배추김치랑 깍두기를 둘 다 담갔어.,석현이는 호섭이가 배추김치와 깍두기를 둘 다 담갔다고 답하려고 합니다. 아름: 호섭이는 뭘 담갔어? 석현: 배추김치랑 깍두기를 둘 다 담갔어.,-12.498465753813898,-12.304513003214742,-11.75707357204784,-11.498589240577475,-11.674766528645325,-11.553519855635178,-12.441863399484362,-12.19567452741147,-12.018177666373616,-12.085198006707165,-12.441863399484362,-12.19567452741147
344,345,Crit44,44,WhQ-One,WhQ,One,찬미: 종석이는 뭘 짰어? 현경: ,현경이는 종석이가 목도리와 스웨터 중에 목도리만 짰다고 답하려고 합니다. 찬미: 종석이는 뭘 짰어? 현경: ,현경이는 종석이가 목도리와 스웨터 중에 목도리만 짰다고 답하려고 합니다.,찬미,종석이는 뭘 짰어?,현경,목도리를 짰어.,목도리 짰어.,목도리는 짰어.,목도리만 짰어.,목도리만 짰어.,목도리랑 스웨터를 둘 다 짰어.,찬미: 종석이는 뭘 짰어? 현경: 목도리를 짰어.,현경이는 종석이가 목도리와 스웨터 중에 목도리만 짰다고 답하려고 합니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리를 짰어.,찬미: 종석이는 뭘 짰어? 현경: 목도리 짰어.,현경이는 종석이가 목도리와 스웨터 중에 목도리만 짰다고 답하려고 합니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리 짰어.,찬미: 종석이는 뭘 짰어? 현경: 목도리는 짰어.,현경이는 종석이가 목도리와 스웨터 중에 목도리만 짰다고 답하려고 합니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리는 짰어.,찬미: 종석이는 뭘 짰어? 현경: 목도리만 짰어.,현경이는 종석이가 목도리와 스웨터 중에 목도리만 짰다고 답하려고 합니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리만 짰어.,찬미: 종석이는 뭘 짰어? 현경: 목도리만 짰어.,현경이는 종석이가 목도리와 스웨터 중에 목도리만 짰다고 답하려고 합니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리만 짰어.,찬미: 종석이는 뭘 짰어? 현경: 목도리랑 스웨터를 둘 다 짰어.,현경이는 종석이가 목도리와 스웨터 중에 목도리만 짰다고 답하려고 합니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리랑 스웨터를 둘 다 짰어.,-14.457398872895803,-14.115459824351092,-14.120983804344707,-13.795759221709227,-13.674723315662153,-13.620090826867706,-14.239310425048378,-14.022973159258282,-14.239310425048378,-14.022973159258282,-13.415773866297911,-13.355050432210575
